prefix	lemma	gloss	context	id	source
seq2seq_def	afinidade	[química] tendência dos corpos a se combinarem: o carbono tem afinidade pelo oxigênio.	<def> afinidade </def> 	pt.defmod.7306	Dicio
seq2seq_def	estrela	astro dotado de luz própria, observável sob a forma de um ponto luminoso.	<def> estrela </def> 	pt.defmod.7307	Dicio
seq2seq_def	quantia	quantidade, porção, especialmente de dinheiro; soma; importância.	<def> quantia </def> 	pt.defmod.7308	Dicio
seq2seq_def	(expressão) discurso direto	repetição textual das palavras de um interlocutor, ou de uma personagem narrativa.	<def> (expressão) discurso direto </def> 	pt.defmod.7309	Dicio
seq2seq_def	usualidade	qualidade de usual.	<def> usualidade </def> 	pt.defmod.7310	Dicio
seq2seq_def	inflexão	inclinação de uma linha . 	<def> inflexão </def> 	pt.defmod.7311	Wikcionário
seq2seq_def	recém-chegado	que chegou recentemente: jogador recém-chegado ao clube.	<def> recém-chegado </def> 	pt.defmod.7312	Dicio
seq2seq_def	auxílio	utilização de alguma coisa: atravessaram o rio com o auxílio de uma canoa.	<def> auxílio </def> 	pt.defmod.7313	Dicio
seq2seq_def	negra	cuja coloração é escura: paredes negras; cadeiras negras.	<def> negra </def> 	pt.defmod.7314	Dicio
seq2seq_def	fidalga	[popular] pessoa conhecida por ser generosa, pela nobreza de caráter.	<def> fidalga </def> 	pt.defmod.7315	Dicio
seq2seq_def	signo	[linguística] ligação associativa entre o significado e o significante: signo linguístico.	<def> signo </def> 	pt.defmod.7316	Dicio
seq2seq_def	descerá	terceira pessoa do singular do futuro do presente do indicativo do verbo descer . 	<def> descerá </def> 	pt.defmod.7317	Wikcionário
seq2seq_def	determinada	que se mediu, estipulou por antecipação: pagou a quantia determinada.	<def> determinada </def> 	pt.defmod.7318	Dicio
seq2seq_def	bom-dia	[botânica] planta silvestre (não precisa ser cultivada pelo homem), com flores levemente roxas ou brancas, encontrada nas guianas e em alguns lugares do brasil; campainha.	<def> bom-dia </def> 	pt.defmod.7319	Dicio
seq2seq_def	nada	o que não existe; o vazio: depois da morte, o nada.	<def> nada </def> 	pt.defmod.7320	Dicio
seq2seq_def	dado	o que caracteriza, que qualifica alguma coisa: o maior dado do sucesso é a disciplina.	<def> dado </def> 	pt.defmod.7321	Dicio
seq2seq_def	compelir	empurrar ou mover-se à força: compelir o policial para o lado.	<def> compelir </def> 	pt.defmod.7322	Dicio
seq2seq_def	instigante	estimulante; que causa excitação; que provoca sensações, reflexões ou sentimentos; que aguça a criatividade; que estimula alguém a fazer alguma coisa: peça instigante.	<def> instigante </def> 	pt.defmod.7323	Dicio
seq2seq_def	filão	[figurado] assunto que se desenvolve com felicidade.	<def> filão </def> 	pt.defmod.7324	Dicio
seq2seq_def	timer	temporizador.	<def> timer </def> 	pt.defmod.7325	Dicio
seq2seq_def	desanimado	que denota ou demonstra desânimo; abatimento: chegou a escola com uma atitude desanimada.	<def> desanimado </def> 	pt.defmod.7326	Dicio
seq2seq_def	vender	prostituir-se.	<def> vender </def> 	pt.defmod.7327	Dicio
seq2seq_def	organismos	plural de organismo . 	<def> organismos </def> 	pt.defmod.7328	Wikcionário
seq2seq_def	enxerido	inserido; que se enxeriu; que foi colocado no interior de algo.	<def> enxerido </def> 	pt.defmod.7329	Dicio
seq2seq_def	zenir	variação de zunir.	<def> zenir </def> 	pt.defmod.7330	Dicio
seq2seq_def	esporre	terceira pessoa do singular do imperativo negativo do verbo esporrar . 	<def> esporre </def> 	pt.defmod.7331	Wikcionário
seq2seq_def	guinde	bacia para lavar o rosto e as mãos.	<def> guinde </def> 	pt.defmod.7332	Dicio
seq2seq_def	enquanto	de certa maneira; como: enquanto ser humano, não deveria roubar.	<def> enquanto </def> 	pt.defmod.7333	Dicio
seq2seq_def	acepção	sentido de uma palavra tendo em conta o contexto em que é usada; significado.	<def> acepção </def> 	pt.defmod.7334	Dicio
seq2seq_def	redondo	letra redonda, letra caligráfica de traços arredondados, fortes, e direita, sem inclinação.	<def> redondo </def> 	pt.defmod.7335	Dicio
seq2seq_def	todas	conjunto não especificado de coisas ou de pessoas; quaisquer.	<def> todas </def> 	pt.defmod.7336	Dicio
seq2seq_def	trocar	corromper, falsificar, adulterar: trocar uma palavra por outra, trocar os documentos verdadeiros por falsos.	<def> trocar </def> 	pt.defmod.7337	Dicio
seq2seq_def	sina	aquilo que todo mundo está sujeito; predestinação, fado.	<def> sina </def> 	pt.defmod.7338	Dicio
seq2seq_def	jurisprudência	[jurídico] análise do direito e/ou das leis.	<def> jurisprudência </def> 	pt.defmod.7339	Dicio
seq2seq_def	verdade	que está em conformidade com os fatos ou com a realidade: as provas comprovavam a verdade sobre o crime.	<def> verdade </def> 	pt.defmod.7340	Dicio
seq2seq_def	orfanológico	que se pode referir a órfão ou aos órfãos.	<def> orfanológico </def> 	pt.defmod.7341	Dicio
seq2seq_def	incentives	segunda pessoa do singular do presente do modo subjuntivo do verbo incentivar . 	<def> incentives </def> 	pt.defmod.7342	Wikcionário
seq2seq_def	autônomo	[tecnologia] diz-se do mecanismo ou do sistema que não depende de outra conexão para funcionar.	<def> autônomo </def> 	pt.defmod.7343	Dicio
seq2seq_def	cardíaco	pessoa que sofre do coração.	<def> cardíaco </def> 	pt.defmod.7344	Dicio
seq2seq_def	pirangueiro	diz-se do navio de pequeno porte que se desloca em espaços reduzidos e caracterizado por ser velho.	<def> pirangueiro </def> 	pt.defmod.7345	Dicio
seq2seq_def	bessa	[antigo] em grande quantidade; usado especialmente na locução adverbial antigaà bessa cuja grafia atual éà beça.	<def> bessa </def> 	pt.defmod.7346	Dicio
seq2seq_def	entendimento	concordância . 	<def> entendimento </def> 	pt.defmod.7347	Wikcionário
seq2seq_def	bomba	qualquer projétil ou artefato explosivo: atentado a bomba.	<def> bomba </def> 	pt.defmod.7348	Dicio
seq2seq_def	pasmo	objeto que ocasiona o pasmo1 . 	<def> pasmo </def> 	pt.defmod.7349	Wikcionário
seq2seq_def	sustentado	diz-se daquele que admitiu ser sustentado financeiramente por outrem . 	<def> sustentado </def> 	pt.defmod.7350	Wikcionário
seq2seq_def	confraternização	ato de confraternizar . 	<def> confraternização </def> 	pt.defmod.7351	Wikcionário
seq2seq_def	tempero	sal e outros condimentos que se deitam na panela, para apurar o sabor da comida.	<def> tempero </def> 	pt.defmod.7352	Dicio
seq2seq_def	jaraguaense	pessoa natural de algum desses municípios.	<def> jaraguaense </def> 	pt.defmod.7353	Dicio
seq2seq_def	trabalhar	empregar esforços: trabalhei por sua eleição para a academia; estudava e trabalhava.	<def> trabalhar </def> 	pt.defmod.7354	Dicio
seq2seq_def	entoar	"fazer soar; começar um canto; cantar: entoar o ""te deum""."	<def> entoar </def> 	pt.defmod.7355	Dicio
seq2seq_def	tanto	muito; usado para intensificar o sentido de algo: parece mentira que quem chorou tanto fosse tão corajoso!	<def> tanto </def> 	pt.defmod.7356	Dicio
seq2seq_def	jaracatiá	[botânica] 1 árvore da família das caricáceas (jacaratia dodecaphylla), que produz frutos comestíveis como o mamão, quando maduros, e como doce, quando verdes e ralados; o suco leitoso tem propriedades purgativas e vermífugas; mamão-bravo, mamão-do-mato, mamota, ibirube.	<def> jaracatiá </def> 	pt.defmod.7357	Dicio
seq2seq_def	conserto	restauração de algo que, embora já tenha sido reparado, não ficou muito bom.	<def> conserto </def> 	pt.defmod.7358	Dicio
seq2seq_def	latrocínio	[jurídico] roubo que pode causar homicídio ou lesões corporais graves à vítima como consequências; roubo seguido de morte.	<def> latrocínio </def> 	pt.defmod.7359	Dicio
seq2seq_def	herbáceo	semelhante à erva e da mesma natureza que ela.	<def> herbáceo </def> 	pt.defmod.7360	Dicio
seq2seq_def	horinha	[gramática] usado na locução: na horinha: no instante propício, esperado e desejado.	<def> horinha </def> 	pt.defmod.7361	Dicio
seq2seq_def	detenção	[jurídico] apossamento ilegal de algo que não lhe pertence.	<def> detenção </def> 	pt.defmod.7362	Dicio
seq2seq_def	sismo	nome científico do terremoto; abalo, tremor de terra.	<def> sismo </def> 	pt.defmod.7363	Dicio
seq2seq_def	armazenagem	período de tempo em que essas mercadorias ficam armazenadas.	<def> armazenagem </def> 	pt.defmod.7364	Dicio
seq2seq_def	gamela	[zoologia] corça de pequeno porte.	<def> gamela </def> 	pt.defmod.7365	Dicio
seq2seq_def	vivificante	que vivifica, dá vigor, ânimo; vivificador: exercício vivificante.	<def> vivificante </def> 	pt.defmod.7366	Dicio
seq2seq_def	mudar	transferir a residência; trocar de domicílio: mudar os filhos de escola; mudar da cidade para o campo; a família que vivia aqui mudou; mudou-se para o exterior.	<def> mudar </def> 	pt.defmod.7367	Dicio
seq2seq_def	varapau	[brasil] pessoa alta e magra; magricela.	<def> varapau </def> 	pt.defmod.7368	Dicio
seq2seq_def	enganar	ser alvo de decepção ou decepcionar alguém; desiludir: o cantor enganou os fãs; achei que ia gostar da casa, enganou.	<def> enganar </def> 	pt.defmod.7369	Dicio
seq2seq_def	ágape	ápage . 	<def> ágape </def> 	pt.defmod.7370	Wikcionário
seq2seq_def	refratário	insubmisso; que não obedece leis ou autoridades.	<def> refratário </def> 	pt.defmod.7371	Dicio
seq2seq_def	gargalo	entalhe nas tábuas que formam o piso das cubas de vinho para as ensamblar . 	<def> gargalo </def> 	pt.defmod.7372	Wikcionário
seq2seq_def	foi	ação de morrer: foi-se antes da mãe; uma acordou e foi.	<def> foi </def> 	pt.defmod.7373	Dicio
seq2seq_def	arsênio	[química] elemento químico de símbolo as, possui o número atômico 33 e massa atômica relativa 74,921 u; é um metaloide, obtido na forma de sulfuretos, arsenietos, sulfoarsenetos e arsenites; o arsenieto de gálio é um importante semicondutor empregado em circuitos integrados; também é empregado como conservante de madeira, veneno, pigmento e para fins terapêuticos . 	<def> arsênio </def> 	pt.defmod.7374	Wikcionário
seq2seq_def	longitudinal	[anatomia] que se dirige ao eixo mais importante de um certo órgão.	<def> longitudinal </def> 	pt.defmod.7375	Dicio
seq2seq_def	suar	[por extensão] gotejar; fazer com que algo ou alguém fique coberto por um líquido ou pela umidade: a montanha suava o orvalho; o telhado suava.	<def> suar </def> 	pt.defmod.7376	Dicio
seq2seq_def	digladiar	confrontar-se à espada; lutar, corpo a corpo, utilizando espadas.	<def> digladiar </def> 	pt.defmod.7377	Dicio
seq2seq_def	vibrante	fonética. diz-se de consoante constritiva em cuja emissão o ápice da língua contra os alvéolos, ou a raiz da língua contra o véu palatino, executa rápido movimento vibratório, liberando e interrompendo a corrente expiratória: são consoantes constritivas vibrantes o /r/ e o /rr/.	<def> vibrante </def> 	pt.defmod.7378	Dicio
seq2seq_def	bugre	[figurado] pessoa sem cultura, rude, selvagem e inculta.	<def> bugre </def> 	pt.defmod.7379	Dicio
seq2seq_def	pago	recompensa . 	<def> pago </def> 	pt.defmod.7380	Wikcionário
seq2seq_def	perverso	que tem má índole . 	<def> perverso </def> 	pt.defmod.7381	Wikcionário
seq2seq_def	forno de microondas	vide forno de micro-ondas . 	<def> forno de microondas </def> 	pt.defmod.7382	Wikcionário
seq2seq_def	página inicial	[informática] apresentação de dado estruturado de maior relevância em formato de documento em hipertexto que é exibido ao se acessar o endereço de um saite . 	<def> página inicial </def> 	pt.defmod.7383	Wikcionário
seq2seq_def	constitutivo	que constitui; . 	<def> constitutivo </def> 	pt.defmod.7384	Wikcionário
seq2seq_def	insistente	[por extensão] que incomoda alguém, importunando esta pessoa; maçante.	<def> insistente </def> 	pt.defmod.7385	Dicio
seq2seq_def	revelia	caráter ou comportamento de revel; contumácia.	<def> revelia </def> 	pt.defmod.7386	Dicio
seq2seq_def	verticalidade	[figurado] honestidade, coerência de valores, justeza: . 	<def> verticalidade </def> 	pt.defmod.7387	Wikcionário
seq2seq_def	efetivamente	que ocorre de fato, de verdade; realmente, verdadeiramente.	<def> efetivamente </def> 	pt.defmod.7388	Dicio
seq2seq_def	calculado	reação ou ação pensada: aquele crime foi friamente calculado.	<def> calculado </def> 	pt.defmod.7389	Dicio
seq2seq_def	gelada	2018, marcelo rodrigues, espelho da alma: reflexos do pensamento feminino, cia do ebook, página: ? . 	<def> gelada </def> 	pt.defmod.7390	Wikcionário
seq2seq_def	devasso	que é imoral; libertino, obsceno: comportamento devasso.	<def> devasso </def> 	pt.defmod.7391	Dicio
seq2seq_def	cupidez	cobiça . 	<def> cupidez </def> 	pt.defmod.7392	Wikcionário
seq2seq_def	diminuto	insuficiente . 	<def> diminuto </def> 	pt.defmod.7393	Wikcionário
seq2seq_def	quebrar	reduzir a pedaços, por efeito de choque ou golpe.	<def> quebrar </def> 	pt.defmod.7394	Dicio
seq2seq_def	unicaule	que tem apenas um caule.	<def> unicaule </def> 	pt.defmod.7395	Dicio
seq2seq_def	discriminação	ação de discriminar, de segregar alguém, tratando essa pessoa de maneira diferente e parcial, por motivos de diferenças sexuais, raciais, religiosas; ato de tratar de forma injusta: discriminação racial.	<def> discriminação </def> 	pt.defmod.7396	Dicio
seq2seq_def	dez	representado pelo número 10: sapato de número dez.	<def> dez </def> 	pt.defmod.7397	Dicio
seq2seq_def	forro	substância que serve de enchimento a artefatos como colchões, assentos de cadeiras etc.	<def> forro </def> 	pt.defmod.7398	Dicio
seq2seq_def	implacável	de resto, não é por outro motivo que o brasileiro trabalha de janeiro a maio só para saciar o implacável apetite do leão.. 	<def> implacável </def> 	pt.defmod.7399	Wikcionário
seq2seq_def	tour	[gramática] a palavra tour é pronunciada da seguinte forma: /tur/.	<def> tour </def> 	pt.defmod.7400	Dicio
seq2seq_def	suma	[antigo] conjunto que se constitui pela junção de vários subconjuntos; soma.	<def> suma </def> 	pt.defmod.73901	Dicio
seq2seq_def	vinheta	pequena estampa de um livro, para explicação de texto ou para ornato . 	<def> vinheta </def> 	pt.defmod.73902	Wikcionário
seq2seq_def	submarino	caça submarina, esporte que consiste em mergulhar, seguir a nado o peixe e atacá-lo com arpão.	<def> submarino </def> 	pt.defmod.73903	Dicio
seq2seq_def	produtos de sublimação	produtos personificados para brindes, feitos a partir de uma imagem a ser impressa (sólida) que, sob calor e pressão, é transferida para os objetos a serem estampados.	<def> produtos de sublimação </def> 	pt.defmod.73904	Dicio
seq2seq_def	desembarco	variação de desembarque.	<def> desembarco </def> 	pt.defmod.73905	Dicio
seq2seq_def	mandarim	mandarins.	<def> mandarim </def> 	pt.defmod.73906	Dicio
seq2seq_def	sublimação	[figurado] ação de engrandecer, exaltar, louvar; engrandecimento, enaltecimento, exaltação.	<def> sublimação </def> 	pt.defmod.73907	Dicio
seq2seq_def	único	que ocorreu somente um vez, sem anterior ou posterior; excepcional, exclusivo.	<def> único </def> 	pt.defmod.73908	Dicio
seq2seq_def	ocorrer	passar a ter existência real, geralmente como consequência de uma ação; acontecer: ele não sabe o que ocorreu naquele acidente; há 4 anos que o crime ocorreu.	<def> ocorrer </def> 	pt.defmod.73909	Dicio
seq2seq_def	roda	locução prepositiva	<def> roda </def> 	pt.defmod.73910	Dicio
seq2seq_def	ussia	ver adussia.	<def> ussia </def> 	pt.defmod.73911	Dicio
seq2seq_def	divagação	digressão; ação de se afastar do assunto principal: fez uma divagação literária; a divagação do candidato não inspira confiança.	<def> divagação </def> 	pt.defmod.73912	Dicio
seq2seq_def	borra	resíduo da cera da colmeia, resíduo de cera de uma vela . 	<def> borra </def> 	pt.defmod.73913	Wikcionário
seq2seq_def	grade	tecnologia  molde de ferro ou madeira para fazer telha ou tijolo.	<def> grade </def> 	pt.defmod.73914	Dicio
seq2seq_def	inexorável	que não se corrompe por pedidos ou súplicas insistentes; inflexível: juiz inexorável; normas, regras, leis ou preceitos inexoráveis.	<def> inexorável </def> 	pt.defmod.73915	Dicio
seq2seq_def	direito	que expressa justiça; correto.	<def> direito </def> 	pt.defmod.73916	Dicio
seq2seq_def	compliance	[neologismo] ação de cumprir uma regra, procedimento, regulamento etc., geralmente estabelecidos por uma instituição e para ser cumpridos por quem dela faça parte.	<def> compliance </def> 	pt.defmod.73917	Dicio
seq2seq_def	tranquilo	em que há calmaria, estabilidade e paz; sereno.	<def> tranquilo </def> 	pt.defmod.73918	Dicio
seq2seq_def	butuca	[entomologia] inseto hematófago, muito comum na região amazônica e pré-amazônica . 	<def> butuca </def> 	pt.defmod.73919	Wikcionário
seq2seq_def	fino	[figurado] cortês, educado.	<def> fino </def> 	pt.defmod.73920	Dicio
seq2seq_def	internalização	[psicologia]  adoção ou incorporação inconsciente de certos padrões, ideias, atitudes, práticas, personalidade ou valores de outra(s) pessoa(s) ou da sociedade, que o indivíduo passa a considerar como seus; introjeção, interiorização.	<def> internalização </def> 	pt.defmod.73921	Dicio
seq2seq_def	lôbrego	[figurado] capaz de causar uma grande tristeza: cântico lôbrego.	<def> lôbrego </def> 	pt.defmod.73922	Dicio
seq2seq_def	drama	[teatro] arte de representar; arte dramática.	<def> drama </def> 	pt.defmod.73923	Dicio
seq2seq_def	princípio	[lógica] proposição imprescindível para que um raciocínio seja fundamentado.	<def> princípio </def> 	pt.defmod.73924	Dicio
seq2seq_def	indenização	[jurídico] compensação financeira obtida por perda patrimonial; ressarcimento.	<def> indenização </def> 	pt.defmod.73925	Dicio
seq2seq_def	despeitado	que permanece magoado; que se zangou; zangado ou magoado.	<def> despeitado </def> 	pt.defmod.73926	Dicio
seq2seq_def	rosa	coloração avermelhada das faces.	<def> rosa </def> 	pt.defmod.73927	Dicio
seq2seq_def	ursina	variação de arbutina.	<def> ursina </def> 	pt.defmod.73928	Dicio
seq2seq_def	superioridade	vantagem . 	<def> superioridade </def> 	pt.defmod.73929	Wikcionário
seq2seq_def	corretor ortográfico	ferramenta de informática que permite corrigir erros de ortografia num texto digitado em computador . 	<def> corretor ortográfico </def> 	pt.defmod.73930	Wikcionário
seq2seq_def	sério	expressão de seriedade; sisudez, gravidade: o sério da questão.	<def> sério </def> 	pt.defmod.73931	Dicio
seq2seq_def	viveirista	que se refere, pertence ou é próprio de viveiro, lugar onde se criam animais e/ou se cultivam plantas.	<def> viveirista </def> 	pt.defmod.73932	Dicio
seq2seq_def	recusa	resposta negativa.	<def> recusa </def> 	pt.defmod.73933	Dicio
seq2seq_def	fermentar	decompor-se por meio da fermentação: o vinho já fermentou.	<def> fermentar </def> 	pt.defmod.73934	Dicio
seq2seq_def	tocha	vela grossa e grande de cera; brandão: altar cercado de tochas.	<def> tocha </def> 	pt.defmod.73935	Dicio
seq2seq_def	energia	[figurado] força física; vigor, ânimo: acorda sempre com muita energia.	<def> energia </def> 	pt.defmod.73936	Dicio
seq2seq_def	unido	que se uniu; ligado.	<def> unido </def> 	pt.defmod.73937	Dicio
seq2seq_def	desenhar	representar por meio de linhas e sombras; executar um desenho.	<def> desenhar </def> 	pt.defmod.73938	Dicio
seq2seq_def	janota	[por extensão] que demonstra elegância; que se destaca por ser elegante.	<def> janota </def> 	pt.defmod.73939	Dicio
seq2seq_def	fazer	construir ou produzir algo através da ordenação de seus elementos constituintes: fazer pão, um prédio, uma escola etc.	<def> fazer </def> 	pt.defmod.73940	Dicio
seq2seq_def	exercer	exercer . 	<def> exercer </def> 	pt.defmod.73941	Wikcionário
seq2seq_def	panas	calor . 	<def> panas </def> 	pt.defmod.73942	Wikcionário
seq2seq_def	como	cerca de; ideia aproximada de medida, valor, quantidade.	<def> como </def> 	pt.defmod.73943	Dicio
seq2seq_def	vovó	(familiar einfantil) avó . 	<def> vovó </def> 	pt.defmod.73944	Wikcionário
seq2seq_def	captar	apanhar . 	<def> captar </def> 	pt.defmod.73945	Wikcionário
seq2seq_def	clara	substância transparente que, de coloração levemente esbranquiçada, envolve a gema no interior do ovo; branco do ovo.	<def> clara </def> 	pt.defmod.73946	Dicio
seq2seq_def	sucedâneo	medicamento que pode substituir outro . 	<def> sucedâneo </def> 	pt.defmod.73947	Wikcionário
seq2seq_def	vacilão	que denuncia alguém, traindo a confiança dessa pessoa.	<def> vacilão </def> 	pt.defmod.73948	Dicio
seq2seq_def	fração	matemática  quebrado, expressão que indica uma ou mais partes da unidade.	<def> fração </def> 	pt.defmod.73949	Dicio
seq2seq_def	declarante	aquele que pode declarar ou proclamar algo.	<def> declarante </def> 	pt.defmod.73950	Dicio
seq2seq_def	irradiar	[figurado] fazer sentir sua ação em determinado âmbito; divulgar, propagar: jornal irradiava notícias falsas.	<def> irradiar </def> 	pt.defmod.73951	Dicio
seq2seq_def	psicologia	análise que se baseia nessa ciência: a psicologia da novela brasileira.	<def> psicologia </def> 	pt.defmod.73952	Dicio
seq2seq_def	introvertido	característica de algo ou de alguém que é compenetrado ou concentrado.	<def> introvertido </def> 	pt.defmod.73953	Dicio
seq2seq_def	avaliar	fixar aproximadamente: avaliar uma distância.	<def> avaliar </def> 	pt.defmod.73954	Dicio
seq2seq_def	margem	faixa de terra que cerca uma porção de água; orla, fímbria, riba.	<def> margem </def> 	pt.defmod.73955	Dicio
seq2seq_def	execração	ódio entranhado . 	<def> execração </def> 	pt.defmod.73956	Wikcionário
seq2seq_def	árbitro	quem atua como um juiz, mediando ou resolvendo disputas, litígios.	<def> árbitro </def> 	pt.defmod.73957	Dicio
seq2seq_def	fundear	ir ao fundo; tocar no fundo: o navio fundeou na rocha submersa.	<def> fundear </def> 	pt.defmod.73958	Dicio
seq2seq_def	escandinavo	[linguística] relacionado com as línguas germânicas, de origem indo-europeia (o sueco, o norueguês, o dinamarquês, o islandês e o feroico).	<def> escandinavo </def> 	pt.defmod.73959	Dicio
seq2seq_def	bis in idem	[jurídico] repetição de um julgamento, sendo o réu julgado novamente pelo mesmo crime ou fato.	<def> bis in idem </def> 	pt.defmod.73960	Dicio
seq2seq_def	dispor	desenhar o projeto de; esboçar: dispunha as primeiras páginas do livro.	<def> dispor </def> 	pt.defmod.73961	Dicio
seq2seq_def	degradação	depravação de ordem moral; aviltamento.	<def> degradação </def> 	pt.defmod.73962	Dicio
seq2seq_def	equilibrar	[figurado] conseguir ultrapassar situação difícil: . 	<def> equilibrar </def> 	pt.defmod.73963	Wikcionário
seq2seq_def	conferir	[por extensão] outorgar ou conferir a alguém uma honra, poder ou prêmio: o presidente conferiu poderes ao funcionário.	<def> conferir </def> 	pt.defmod.73964	Dicio
seq2seq_def	óbito	falecimento; momento exato em que se declara a morte de uma pessoa: o óbito ocorreu às 17h.	<def> óbito </def> 	pt.defmod.73965	Dicio
seq2seq_def	volemia	[medicina] volume sanguíneo em circulação no organismo humano, normalmente calculado como sendo de 75 ml/kg de peso.	<def> volemia </def> 	pt.defmod.73966	Dicio
seq2seq_def	onisciência	característica ou condição de onisciente, que tudo sabe e conhece: os cristãos acreditam na onipresença, onisciência e onipotência de deus.	<def> onisciência </def> 	pt.defmod.73967	Dicio
seq2seq_def	urease	enzima que hidrolisa a uréia.	<def> urease </def> 	pt.defmod.73968	Dicio
seq2seq_def	itinerante	que se movimenta de um local para outro, exercendo algum tipo de função, trabalho, ofício etc.: espetáculo itinerante; companhia itinerante.	<def> itinerante </def> 	pt.defmod.73969	Dicio
seq2seq_def	desinteligência	 falta de amizade; hostilidade, malquerença . 	<def> desinteligência </def> 	pt.defmod.73970	Wikcionário
seq2seq_def	nulidade	pessoa sem competência.	<def> nulidade </def> 	pt.defmod.73971	Dicio
seq2seq_def	assassino	indivíduo que mata outra pessoa; quem comete homicídio, tirando a vida de outro ser humano: polícia militar prende o assassino confesso.	<def> assassino </def> 	pt.defmod.73972	Dicio
seq2seq_def	virar	transformar-se numa outra coisa; mudar sua essência ou característica por; transformar-se: virou famosa da noite para o dia; virou uma péssima pessoa antes de morrer.	<def> virar </def> 	pt.defmod.73973	Dicio
seq2seq_def	significativamente	de modo expressivo; em que há clareza; expressivamente.	<def> significativamente </def> 	pt.defmod.73974	Dicio
seq2seq_def	desfalecer	[figurado] deixar de possuir a intensidade; abrandar em quantidade: sua vontade nunca desfalece.	<def> desfalecer </def> 	pt.defmod.73975	Dicio
seq2seq_def	preexistente	que teve sua origem antes de outra coisa; que já existia; que preexiste, existe anteriormente; antecedente.	<def> preexistente </def> 	pt.defmod.73976	Dicio
seq2seq_def	legitimidade	[jurídico] característica ou condição de quem está em conformidade com as leis morais (divina ou dos homens), com a justiça, com a razão etc.	<def> legitimidade </def> 	pt.defmod.73977	Dicio
seq2seq_def	alterado	que se conseguiu adulterar ou falsificar; falsificado.	<def> alterado </def> 	pt.defmod.73978	Dicio
seq2seq_def	acolher	recolha . 	<def> acolher </def> 	pt.defmod.73979	Wikcionário
seq2seq_def	conivente	pessoa que se comporta como cúmplice; quem não faz nada para evitar ou impedir um crime.	<def> conivente </def> 	pt.defmod.73980	Dicio
seq2seq_def	alarmar	alarmar . 	<def> alarmar </def> 	pt.defmod.73981	Wikcionário
seq2seq_def	harpista	pessoa que toca harpa . 	<def> harpista </def> 	pt.defmod.73982	Wikcionário
seq2seq_def	baixo	que tem pouca altura: atleta baixo.	<def> baixo </def> 	pt.defmod.73983	Dicio
seq2seq_def	prognóstico	ação ou efeito de prognosticar, de prever, de conjecturar.	<def> prognóstico </def> 	pt.defmod.73984	Dicio
seq2seq_def	série	[geologia] estrato geológico que compreende as rochas formadas no mesmo período.	<def> série </def> 	pt.defmod.73985	Dicio
seq2seq_def	ajuntar	juntar, colocar junto ou perto; unir-se: ajuntar os alunos da escola; os melhores se ajuntaram.	<def> ajuntar </def> 	pt.defmod.73986	Dicio
seq2seq_def	guarda-chuva	objeto portátil, de tamanho variável, com armação flexível, coberta de tecido impermeável, que protege da chuva ou do sol quando aberto; sombrinha.	<def> guarda-chuva </def> 	pt.defmod.73987	Dicio
seq2seq_def	algazarra	barulheira; excesso de vozes, de barulho desconexos; em que há tagarelice: a hora do recreio é uma algazarra de crianças.	<def> algazarra </def> 	pt.defmod.73988	Dicio
seq2seq_def	niquelar	dar aparência de níquel a . 	<def> niquelar </def> 	pt.defmod.73989	Wikcionário
seq2seq_def	jurumum	variação de jerimum.	<def> jurumum </def> 	pt.defmod.73990	Dicio
seq2seq_def	solitário	monge que vive na solidão; anacoreta.	<def> solitário </def> 	pt.defmod.73991	Dicio
seq2seq_def	caló	cola . 	<def> caló </def> 	pt.defmod.73992	Wikcionário
seq2seq_def	gabinete	corpo de auxiliares imediatos de um presidente, de um governador, de um ministro ou de um prefeito.	<def> gabinete </def> 	pt.defmod.73993	Dicio
seq2seq_def	revoltado	indivíduo que possui as características acima citadas; quem é revoltado.	<def> revoltado </def> 	pt.defmod.73994	Dicio
seq2seq_def	botão	[botânica] corpo ovóide ou cônico, que nasce na axila das folhas ou nos ramos de uma planta, e que contém os primeiros elementos dos ramos, das hastes, das folhas ou dos frutos; rebento, gomo, gêmula.	<def> botão </def> 	pt.defmod.73995	Dicio
seq2seq_def	tromba	[informal] cara, nariz.	<def> tromba </def> 	pt.defmod.73996	Dicio
seq2seq_def	temperamento	conjunto de tendências; caráter: temperamento violento.	<def> temperamento </def> 	pt.defmod.73997	Dicio
seq2seq_def	deter	não se expressar; reprimir-se: deteve-se por medo de críticas.	<def> deter </def> 	pt.defmod.73998	Dicio
seq2seq_def	poder	possuir excesso de vigor para: eles puderam vencer os obstáculos.	<def> poder </def> 	pt.defmod.73999	Dicio
seq2seq_def	irreverência	conhecidos pela irreverência, bom humor e conteúdo diferenciado, os livros têm como proposta editorial tirar um pouco da ansiedade típica dos turistas de primeira viagem, que querem conhecer tudo em pouco tempo.. 	<def> irreverência </def> 	pt.defmod.74000	Wikcionário
seq2seq_def	boga	peixe teleósteo,leporinus conirostris, nativo da américa do sul, com aproximadamente 15 centímetros, com faixas escuras no dorso; piapara.	<def> boga </def> 	pt.defmod.74001	Dicio
seq2seq_def	habitar	morar; ter como residência fixa: habitava um apartamento novo; habitam em uma cidade pequena.	<def> habitar </def> 	pt.defmod.74002	Dicio
